ID,Date,Consent,Team_Name,Selected_Language,Consent_Time_X_axis,Age_X_axis,Companionship_X_axis,Question_Time_X_axis,Consent_Time_Y_axis,Age_Y_axis,Companionship_Y_axis,Question_Time_Y_axis,StartTime,ClosingTime,Completed,TerminationType,LevelSEQ,Track_ID,Difficulty_Level,Track_StartTime,Track_ClosingTime,TrackTime,Mistake,Track_Completed,InterfaceMode_Time,InterfaceMode_Mode,Points_X,Points_Y,Points_Time,Points_Status
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:53:16:744,10:53:18:781,2035,True,False,,,,,,
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:53:24:635,10:53:42:955,18318,True,False,,,,,,
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:53:51:664,10:53:53:815,2152,True,False,,,,,,
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:54:00:889,10:54:11:683,10793,True,False,,,,,,
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:54:20:425,10:54:41:562,21137,True,False,,,,,,
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:54:49:404,10:54:52:640,3236,True,False,,,,,,
20250616-0018,20250616,True,CUG 18,0,10:47:48:051,69,1,10:47:59:562,10:47:48:634,27,3,10:48:04:500,10:47:48:051,10:56:37:145,True,2,123,11,2,10:54:58:046,,0,False,False,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,,,,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,4,0,11:03:43:986,11:03:49:375,5388,True,False,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,4,0,11:03:55:180,11:04:27:531,32348,False,True,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,9,1,11:04:38:675,11:05:00:780,22105,True,False,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,9,1,11:05:07:703,11:05:31:311,23606,False,True,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,10,2,11:05:39:619,11:05:42:922,3303,True,False,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,10,2,11:05:49:712,11:06:05:311,15598,False,True,,,,,,
20250616-0019,20250616,True,CUG 19,0,11:03:18:878,0,1,11:03:33:192,11:03:21:081,0,3,11:03:37:063,11:03:18:878,11:06:21:328,True,0,123,10,2,11:06:12:568,11:06:17:773,5205,False,True,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,,,,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,3,0,11:08:41:699,11:08:44:820,3119,True,False,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,3,0,11:08:50:775,11:09:07:860,17083,False,True,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,9,1,11:09:16:668,11:10:01:863,45194,False,True,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,10,2,11:10:11:106,11:10:17:179,6072,True,False,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,10,2,11:10:23:068,11:10:35:346,12279,True,False,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,10,2,11:10:41:018,11:11:02:324,21304,False,True,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,12,3,11:11:15:703,11:11:18:639,2936,True,False,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,12,3,11:11:23:778,11:11:32:336,8558,True,False,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,12,3,11:11:37:725,11:11:46:483,8758,True,False,,,,,,
20250616-0020,20250616,True,CUG 20,0,11:08:22:097,15,1,11:08:34:510,11:08:22:247,15,1,11:08:34:510,11:08:22:097,11:12:55:386,True,0,123,12,3,11:11:53:274,11:12:50:014,56740,False,True,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,,,,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,6,0,11:14:57:574,11:15:02:395,4821,True,False,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,6,0,11:15:11:772,11:16:12:149,60376,False,True,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,9,1,11:16:29:249,11:18:14:804,105555,True,False,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,9,1,11:18:22:829,11:20:31:541,128711,False,True,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,11,2,11:20:40:065,11:20:46:373,6306,True,False,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,11,2,11:20:55:098,11:25:10:152,255054,False,True,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,12,3,11:25:20:361,11:25:27:269,6906,True,False,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,12,3,11:25:34:642,11:27:16:411,101768,False,True,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,13,3,11:27:25:353,11:27:29:340,3987,True,False,,,,,,
20250616-0021,20250616,True,CUG 21,0,11:14:35:553,13,1,11:14:51:051,11:14:27:461,12,1,11:14:42:360,11:14:27:461,11:29:14:162,True,0,123,13,3,11:27:34:611,11:29:10:658,96045,False,True,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,,,,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,7,0,12:08:44:439,12:09:52:674,68234,False,True,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,9,1,12:10:04:836,12:10:43:624,38788,True,False,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,9,1,12:10:49:447,12:11:35:292,45845,False,True,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,10,2,12:11:43:168,12:12:18:837,35668,False,True,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,12,3,12:12:34:301,12:14:03:758,89455,False,True,,,,,,
20250616-0022,,,,,,,,,,,,,,,,,,12,,,,,,,12:12:38:372,1,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,10,2,12:14:36:307,12:14:38:625,2319,True,False,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,11,2,12:14:48:620,12:15:16:864,28244,True,False,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,11,2,12:15:25:590,12:17:04:722,99132,False,True,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,4,0,12:17:15:215,12:17:55:622,40406,False,True,,,,,,
20250616-0022,20250616,True,CUG 22,0,12:08:24:937,12,0,12:08:35:947,12:08:24:736,39,0,12:08:34:780,12:08:24:736,12:19:57:511,True,2,123,1,0,12:18:15:341,12:18:44:572,29228,False,True,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,,,,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,6,0,12:25:37:265,12:26:14:686,37420,False,True,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,8,1,12:26:27:215,12:28:07:698,100483,True,False,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,8,1,12:28:14:588,12:30:42:603,148014,False,True,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,11,2,12:30:53:581,12:32:33:230,99649,True,False,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,11,2,12:32:42:789,12:33:01:141,18351,True,False,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,11,2,12:33:08:532,12:35:39:382,150850,False,True,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,12,3,12:35:52:495,12:37:07:871,75375,False,True,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,13,3,12:37:19:481,12:40:18:511,179028,False,True,,,,,,
20250616-0023,20250616,True,CUG 23,0,12:25:14:076,11,0,12:25:26:921,12:25:12:207,39,0,12:25:24:052,12:25:12:207,12:42:33:445,True,0,123,13,3,12:40:27:820,12:42:31:076,123255,False,True,,,,,,
20250616-0024,20250616,True,CUG 24,0,12:42:47:842,10,0,12:43:01:606,12:42:44:822,39,0,12:42:56:851,12:42:44:822,12:47:02:028,False,2,123,,,,,,,,,
20250616-0024,20250616,True,CUG 24,0,12:42:47:842,10,0,12:43:01:606,12:42:44:822,39,0,12:42:56:851,12:42:44:822,12:47:02:028,False,2,123,5,0,12:43:10:798,12:43:36:424,25625,False,True,,,,,,
20250616-0024,20250616,True,CUG 24,0,12:42:47:842,10,0,12:43:01:606,12:42:44:822,39,0,12:42:56:851,12:42:44:822,12:47:02:028,False,2,123,8,1,12:43:47:501,12:44:33:148,45645,False,True,,,,,,
20250616-0024,20250616,True,CUG 24,0,12:42:47:842,10,0,12:43:01:606,12:42:44:822,39,0,12:42:56:851,12:42:44:822,12:47:02:028,False,2,123,8,1,12:44:43:440,12:45:19:327,35885,False,True,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,,,,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,2,0,12:47:58:968,12:48:24:478,25508,False,True,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,8,1,12:48:31:968,12:48:55:843,23873,False,True,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,10,2,12:49:03:050,12:49:26:724,23673,False,True,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,12,3,12:49:39:653,12:49:42:289,2635,True,False,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,13,3,12:49:51:131,12:49:53:666,2535,True,False,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,12,3,12:50:03:409,12:50:31:872,28461,False,True,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,5,0,12:50:40:262,12:50:41:397,1134,True,False,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,5,0,12:50:52:458,12:50:59:498,7040,True,False,,,,,,
20250616-0025,20250616,True,CUG 25,0,12:47:37:114,12,0,12:47:50:010,12:47:36:864,11,0,12:47:49:243,12:47:36:864,12:52:45:704,True,2,123,5,0,12:51:08:407,12:51:32:666,24257,False,True,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,,,,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,4,0,12:56:01:983,12:56:04:370,2385,True,False,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,4,0,12:56:10:375,12:56:50:717,40340,False,True,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,9,1,12:57:00:809,12:57:53:112,52301,False,True,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,10,2,12:58:00:701,12:58:04:606,3903,True,False,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,10,2,12:58:12:047,12:58:15:484,3436,True,False,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,10,2,12:58:21:740,12:59:03:665,41925,False,True,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,12,3,12:59:14:108,12:59:56:685,42575,False,True,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,13,3,13:00:04:525,13:00:12:833,8307,True,False,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,13,3,13:00:18:322,13:00:19:124,800,True,False,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,13,3,13:00:24:078,13:01:08:222,44143,True,False,,,,,,
20250616-0026,20250616,True,CUG 26,0,12:55:40:446,15,3,12:55:54:193,12:55:38:476,15,3,12:55:53:392,12:55:38:476,13:02:51:409,True,0,123,13,3,13:01:17:080,13:02:46:722,89639,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,,,,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,4,0,13:03:27:010,13:03:34:818,7807,True,False,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,4,0,13:03:40:907,13:04:15:242,34334,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,9,1,13:04:31:658,13:05:18:121,46463,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,9,1,13:05:27:914,13:05:53:623,25708,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,10,2,13:06:05:185,13:06:21:150,15965,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,10,2,13:06:34:431,13:06:41:872,7440,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:06:55:484,13:07:02:758,7273,True,False,,,,,,
20250616-0027,,,,,,,,,,,,,,,,,,13,,,,,,,13:07:00:072,1,,,,
20250616-0027,,,,,,,,,,,,,,,,,,13,,,,,,,13:07:00:439,0,,,,
20250616-0027,,,,,,,,,,,,,,,,,,13,,,,,,,13:07:01:124,1,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:07:07:881,13:07:43:065,35185,True,False,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,12,3,13:09:12:004,13:09:37:547,25542,False,True,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:09:45:320,13:09:48:191,2869,True,False,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:09:53:278,13:10:30:815,37537,True,False,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:10:36:956,13:10:40:810,3853,True,False,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:10:45:997,13:10:50:385,4387,True,False,,,,,,
20250616-0027,20250616,True,CUG 27,0,13:03:08:942,40,0,13:03:18:785,13:03:07:140,8,0,13:03:17:734,13:03:07:140,13:11:51:296,True,1,123,13,3,13:10:55:007,13:11:40:502,45495,True,False,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,,,,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,1,0,13:14:25:399,13:14:28:519,3119,True,False,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,1,0,13:14:36:110,13:15:14:749,38638,False,True,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,8,1,13:15:38:122,13:16:06:117,27994,False,True,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,8,1,13:16:15:209,13:16:27:338,12128,False,True,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,11,2,13:16:36:848,13:16:47:157,10310,True,False,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,11,2,13:16:54:015,13:17:43:231,49216,False,True,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,13,3,13:17:53:940,13:18:10:174,16232,True,False,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,13,3,13:18:16:163,13:18:21:701,5538,True,False,,,,,,
20250616-0028,20250616,True,CUG 28,0,13:14:04:245,30,0,13:14:17:658,13:14:03:778,29,0,13:14:17:692,13:14:03:778,13:19:52:176,True,0,123,13,3,13:18:27:357,13:19:42:832,75474,False,True,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,,,,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,3,0,13:20:29:262,13:20:40:407,11144,True,False,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,3,0,13:20:48:197,13:21:06:417,18218,False,True,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,9,1,13:21:18:110,13:21:49:343,31231,False,True,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,10,2,13:22:01:838,13:22:11:530,9692,True,False,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,10,2,13:22:17:270,13:22:42:177,24907,True,False,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,10,2,13:22:50:102,13:22:58:061,7957,False,True,,,,,,
20250616-0029,20250616,True,CUG 29,0,13:20:04:838,11,1,13:20:21:288,13:20:04:905,11,1,13:20:21:055,13:20:04:838,13:25:11:944,True,2,123,11,2,13:23:11:775,13:23:27:023,15248,True,False,,,,,,
20250616-0030,20250616,True,CUG 30,0,13:28:02:780,100,3,13:28:39:718,13:27:59:745,0,0,13:28:34:962,13:27:59:745,13:37:05:488,True,0,123,,,,,,,,,
20250616-0030,20250616,True,CUG 30,0,13:28:02:780,100,3,13:28:39:718,13:27:59:745,0,0,13:28:34:962,13:27:59:745,13:37:05:488,True,0,123,3,0,13:29:22:343,13:29:25:596,3252,True,False,,,,,,
